date,temperature_2m,relative_humidity_2m,solar_radiation,wind_speed_10m
2015-08-08,24.44,81.74,4.5185,2.85
2015-08-09,25.03,76.42,5.7382,1.63
2015-08-10,24.72,83.15,5.6258,1.26
2015-08-11,25.07,83.59,6.2518,1.2
2015-08-12,25.36,78.59,6.0895,0.89
2015-08-13,25.1,82.74,4.9478,1.13
2015-08-14,24.89,81.19,6.4433,1.05
2015-08-15,25.3,81.27,5.2999,1.05
2015-08-16,23.95,84.99,4.189,1.6
2015-08-17,24.2,84.93,4.7414,2.19
2015-08-18,23.86,90.59,4.759,2.36
2015-08-19,24.48,86.29,5.6107,2.35
2015-08-20,24.14,88.76,4.506,2.72
2015-08-21,24.02,84.39,4.6332,2.91
2015-08-22,24.52,80.16,5.4871,2.78
2015-08-23,24.8,77.62,6.7291,2.25
2015-08-24,25.26,74.09,6.6547,1.08
2015-08-25,25.73,73.48,6.2825,0.57
2015-08-26,25.34,74.96,6.2726,1.09
2015-08-27,24.77,77.29,5.8147,1.58
2015-08-28,24.67,80.07,5.7552,1.84
2015-08-29,25.11,82.99,6.0211,1.79
2015-08-30,24.99,80.4,6.5563,1.31
2015-08-31,23.97,85.53,5.2819,1.79
2015-09-01,23.98,84.21,5.7696,1.23
2015-09-02,25.34,78.62,5.5658,0.72
2015-09-03,24.83,85.47,5.5702,1.05
2015-09-04,24.84,84.38,5.2457,1.71
2015-09-05,24.0,90.48,4.1974,1.94
2015-09-06,24.44,85.75,4.9212,2.15
2015-09-07,24.7,84.28,5.7984,1.97
2015-09-08,23.93,86.34,4.3774,1.78
2015-09-09,24.17,85.71,5.3035,1.89
2015-09-10,23.35,89.13,4.422,1.75
2015-09-11,23.67,87.2,4.8634,2.54
2015-09-12,23.68,86.48,5.4792,1.65
2015-09-13,23.87,84.99,5.3652,1.23
2015-09-14,22.62,91.06,3.8107,1.55
2015-09-15,23.23,88.08,4.2161,1.64
2015-09-16,22.89,91.66,3.1291,2.6
2015-09-17,23.7,84.96,6.2006,1.54
2015-09-18,24.97,81.88,5.9374,1.26
2015-09-19,24.1,90.87,3.8614,1.55
2015-09-20,24.28,86.1,5.5178,1.36
2015-09-21,24.45,85.28,5.7578,1.95
2015-09-22,23.15,88.49,4.0236,2.17
2015-09-23,22.97,88.03,4.7155,2.74
2015-09-24,22.96,86.58,3.907,3.29
2015-09-25,22.74,87.97,3.2854,3.2
2015-09-26,23.11,87.36,3.3775,2.56
2015-09-27,23.95,83.1,3.4577,2.17
2015-09-28,25.14,78.71,4.5689,1.14
2015-09-29,24.5,86.98,5.2015,1.19
2015-09-30,23.45,88.75,4.7563,1.76
2015-10-01,24.03,86.14,4.9075,1.96
2015-10-02,24.66,77.13,5.9309,1.11
2015-10-03,24.61,78.32,6.1373,1.69
2015-10-04,23.78,88.14,3.7394,1.61
2015-10-05,25.1,79.58,6.0161,1.08
2015-10-06,24.13,86.39,5.4917,1.53
2015-10-07,24.13,87.78,4.4215,1.64
2015-10-08,24.47,84.49,5.9774,1.64
2015-10-09,23.84,88.14,6.1474,1.61
2015-10-10,24.54,82.02,6.0713,1.6
2015-10-11,24.53,83.76,5.9962,1.78
2015-10-12,24.61,80.37,6.3734,1.79
2015-10-13,23.78,85.11,5.8207,1.81
2015-10-14,23.8,85.93,5.3525,1.98
2015-10-15,24.17,85.81,4.5509,1.93
2015-10-16,24.52,87.74,4.7822,3.48
2015-10-17,24.56,85.52,3.8798,3.88
2015-10-18,24.7,85.39,3.7759,4.07
2015-10-19,24.11,83.27,3.5779,3.12
2015-10-20,24.15,80.11,4.8626,2.61
2015-10-21,24.2,80.23,5.1252,2.33
2015-10-22,25.12,79.48,4.4362,1.48
2015-10-23,25.08,80.76,3.4586,0.77
2015-10-24,24.59,80.77,4.8566,2.2
2015-10-25,24.26,83.33,5.8505,2.9
2015-10-26,23.88,81.64,5.8579,2.61
2015-10-27,23.9,81.95,6.2081,2.31
2015-10-28,24.02,85.07,5.7151,2.89
2015-10-29,23.93,85.48,4.6476,2.96
2015-10-30,24.07,85.04,5.8776,2.94
2015-10-31,24.01,87.2,4.793,3.18
2015-11-01,24.11,86.31,5.0827,2.85
2015-11-02,23.36,88.35,1.7326,2.46
2015-11-03,23.59,83.43,5.0237,2.07
2015-11-04,23.58,86.71,5.0882,2.76
2015-11-05,23.75,88.17,4.7827,2.58
2015-11-06,23.41,87.94,5.3921,2.71
2015-11-07,23.8,83.74,5.1986,2.69
2015-11-08,23.67,86.0,4.8617,2.53
2015-11-09,24.0,86.33,5.5073,2.47
2015-11-10,23.66,86.16,5.8154,2.9
2015-11-11,23.56,85.83,5.7329,3.02
2015-11-12,23.6,85.84,5.5123,3.11
2015-11-13,23.82,83.52,5.659,2.76
2015-11-14,23.87,85.64,4.4851,2.2
2015-11-15,24.13,83.0,5.9093,2.56
2015-11-16,24.23,83.68,5.7266,2.8
2015-11-17,24.35,85.83,3.6269,2.97
2015-11-18,23.99,85.44,5.0256,2.78
2015-11-19,24.21,85.44,4.9942,2.66
2015-11-20,23.53,85.82,5.6525,2.83
2015-11-21,23.66,89.87,3.8966,2.63
2015-11-22,22.95,90.81,3.8554,2.19
2015-11-23,23.85,84.39,5.621,1.57
2015-11-24,24.85,81.54,5.2361,1.4
2015-11-25,24.76,84.73,5.3261,1.51
2015-11-26,24.35,90.86,4.9615,2.72
2015-11-27,24.67,86.94,5.461,2.98
2015-11-28,23.99,87.7,3.9965,3.19
2015-11-29,23.9,85.46,5.5733,2.95
2015-11-30,23.59,86.24,4.9219,2.59
2015-12-01,23.36,90.96,3.7411,2.28
2015-12-02,24.25,86.38,4.3781,2.86
2015-12-03,23.9,83.63,5.7089,2.91
2015-12-04,23.0,84.02,5.9575,2.86
2015-12-05,23.61,82.93,5.7466,2.9
2015-12-06,24.41,84.13,5.6052,2.33
2015-12-07,24.08,85.18,5.2027,2.48
2015-12-08,23.99,84.3,5.3208,3.43
2015-12-09,23.87,83.97,5.8421,2.95
2015-12-10,24.28,82.97,4.974,2.23
2015-12-11,24.16,84.7,5.6561,2.62
2015-12-12,23.15,83.49,5.5423,2.46
2015-12-13,23.68,89.74,4.0771,2.04
2015-12-14,23.65,93.32,4.3474,2.0
2015-12-15,24.79,84.15,5.2872,1.01
2015-12-16,24.51,85.85,4.8031,1.41
2015-12-17,24.3,84.19,4.9622,1.87
2015-12-18,23.23,94.87,3.1862,2.73
2015-12-19,23.98,92.01,0.8083,4.44
2015-12-20,22.74,85.93,5.5517,3.79
2015-12-21,22.94,86.83,5.4811,2.93
2015-12-22,22.92,86.25,5.3669,3.58
2015-12-23,22.84,87.45,4.9483,2.33
2015-12-24,23.73,85.25,4.9567,2.73
2015-12-25,23.01,86.37,4.4642,3.35
2015-12-26,22.19,84.43,5.8022,3.6
2015-12-27,22.54,86.09,4.9493,3.15
2015-12-28,23.01,89.52,3.1258,3.59
2015-12-29,22.33,84.86,5.1814,3.4
2015-12-30,22.53,86.8,4.9118,2.75
2015-12-31,23.81,86.18,5.1718,2.84
2016-01-01,23.35,83.36,5.7559,3.59
2016-01-02,22.66,83.44,4.6109,3.56
2016-01-03,23.55,83.65,5.8356,3.32
2016-01-04,22.89,82.48,5.6045,3.26
2016-01-05,22.54,82.7,6.0218,2.35
2016-01-06,23.15,83.92,5.6506,2.32
2016-01-07,23.2,84.47,5.2351,2.62
2016-01-08,22.61,85.07,5.4048,2.52
2016-01-09,23.63,87.86,4.081,3.33
2016-01-10,24.35,87.11,3.7848,2.94
2016-01-11,24.4,80.72,5.9237,2.12
2016-01-12,24.62,81.02,5.6604,1.67
2016-01-13,23.57,82.55,5.3011,2.64
2016-01-14,22.76,81.5,5.7878,2.8
2016-01-15,22.29,81.43,6.1788,2.84
2016-01-16,22.46,82.04,5.7202,2.47
2016-01-17,22.3,79.84,6.227,2.37
2016-01-18,23.36,82.17,6.0413,2.33
2016-01-19,23.54,83.72,4.3682,3.5
2016-01-20,22.79,81.91,6.1678,3.89
2016-01-21,23.19,81.71,6.3902,4.59
2016-01-22,23.01,80.14,6.2222,3.35
